0,100,840,0,1,0.114
0,100,840,0,1,0.068
0,100,840,0,1,0.08
0,100,840,0,2,0.069
0,100,840,0,2,0.088
0,100,840,0,2,0.096
0,100,840,0,3,0.263
0,100,840,0,3,0.212
0,100,840,0,3,0.2
0,100,840,0,4,0.264
0,100,840,0,4,0.276
0,100,840,0,4,0.241
0,100,840,0,5,0.466
0,100,840,0,5,0.451
0,100,840,0,5,0.409
0,100,840,0,6,0.51
0,100,840,0,6,0.484
0,100,840,0,6,0.441
0,100,840,0,7,0.574
0,100,840,0,7,0.581
0,100,840,0,7,0.584
0,100,840,0,8,0.628
0,100,840,0,8,0.61
0,100,840,0,8,0.697
0,100,840,0,9,0.893
0,100,840,0,9,0.635
0,100,840,0,9,0.509
0,100,840,0,10,0.913
0,100,840,0,10,0.867
0,100,840,0,10,0.877
0,100,840,0,11,0.967
0,100,840,0,11,1.037
0,100,840,0,11,0.749
0,100,840,0,12,0.983
0,100,840,0,12,0.891
0,100,840,0,12,0.749
0,100,840,0,13,0.6
0,100,840,0,13,0.467
0,100,840,0,13,0.654
0,100,840,0,14,0.478
0,100,840,0,14,0.498
0,100,840,0,14,0.438
0,100,840,0,15,0.253
0,100,840,0,15,0.209
0,100,840,0,15,0.22
0,100,840,0,16,0.198
0,100,840,0,16,0.215
0,100,840,0,16,0.166
0,100,840,0,17,0.146
0,100,840,0,17,0.152
0,100,840,0,17,0.18
0,100,840,0,18,0.105
0,100,840,0,18,0.108
0,100,840,0,18,0.124
425,100,840,0,1,0.082
425,100,840,0,1,0.075
425,100,840,0,1,0.077
425,100,840,0,2,0.076
425,100,840,0,2,0.083
425,100,840,0,2,0.099
425,100,840,0,3,0.324
425,100,840,0,3,0.225
425,100,840,0,3,0.344
425,100,840,0,4,0.769
425,100,840,0,4,0.824
425,100,840,0,4,0.647
425,100,840,0,5,0.947
425,100,840,0,5,0.893
425,100,840,0,5,0.909
425,100,840,0,6,1.135
425,100,840,0,6,1.161
425,100,840,0,6,1.067
425,100,840,0,7,1.064
425,100,840,0,7,1.304
425,100,840,0,7,1.423
425,100,840,0,8,1.602
425,100,840,0,8,1.526
425,100,840,0,8,1.565
425,100,840,0,9,1.729
425,100,840,0,9,1.767
425,100,840,0,9,1.967
425,100,840,0,10,1.743
425,100,840,0,10,1.747
425,100,840,0,10,1.752
425,100,840,0,11,1.707
425,100,840,0,11,1.791
425,100,840,0,11,2.193
425,100,840,0,12,1.855
425,100,840,0,12,1.801
425,100,840,0,12,1.861
425,100,840,0,13,1.759
425,100,840,0,13,1.856
425,100,840,0,13,1.854
425,100,840,0,14,0.934
425,100,840,0,14,0.803
425,100,840,0,14,2.932
425,100,840,0,15,0.218
425,100,840,0,15,0.176
425,100,840,0,15,0.273
425,100,840,0,16,0.266
425,100,840,0,16,0.186
425,100,840,0,16,0.278
425,100,840,0,17,0.172
425,100,840,0,17,0.142
425,100,840,0,17,0.183
425,100,840,0,18,0.114
425,100,840,0,18,0.096
425,100,840,0,18,0.13
1275,100,840,0,1,0.089
1275,100,840,0,1,0.064
1275,100,840,0,1,0.078
1275,100,840,0,2,0.086
1275,100,840,0,2,0.102
1275,100,840,0,2,0.108
1275,100,840,0,3,0.368
1275,100,840,0,3,0.318
1275,100,840,0,3,0.361
1275,100,840,0,4,0.467
1275,100,840,0,4,0.423
1275,100,840,0,4,0.619
1275,100,840,0,5,0.8
1275,100,840,0,5,0.888
1275,100,840,0,5,1.438
1275,100,840,0,6,1.002
1275,100,840,0,6,0.97
1275,100,840,0,6,1.972
1275,100,840,0,7,1.146
1275,100,840,0,7,1.38
1275,100,840,0,7,2.709
1275,100,840,0,8,2.372
1275,100,840,0,8,2.289
1275,100,840,0,8,2.491
1275,100,840,0,9,2.358
1275,100,840,0,9,2.317
1275,100,840,0,9,2.105
1275,100,840,0,10,2.375
1275,100,840,0,10,2.421
1275,100,840,0,10,2.333
1275,100,840,0,11,2.284
1275,100,840,0,11,2.477
1275,100,840,0,11,2.325
1275,100,840,0,12,2.294
1275,100,840,0,12,2.408
1275,100,840,0,12,2.42
1275,100,840,0,13,2.158
1275,100,840,0,13,2.009
1275,100,840,0,13,2.444
1275,100,840,0,14,1.193
1275,100,840,0,14,1.282
1275,100,840,0,14,1.295
1275,100,840,0,15,0.258
1275,100,840,0,15,0.242
1275,100,840,0,15,0.252
1275,100,840,0,16,0.306
1275,100,840,0,16,0.27
1275,100,840,0,16,0.291
1275,100,840,0,17,0.206
1275,100,840,0,17,0.181
1275,100,840,0,17,0.198
1275,100,840,0,18,0.144
1275,100,840,0,18,0.118
1275,100,840,0,18,0.154
1152,0,840,0,1,0.097
1152,0,840,0,1,0.077
1152,0,840,0,1,0.079
1152,0,840,0,2,0.081
1152,0,840,0,2,0.096
1152,0,840,0,2,0.095
1152,0,840,0,3,0.192
1152,0,840,0,3,0.219
1152,0,840,0,3,0.313
1152,0,840,0,4,0.24
1152,0,840,0,4,0.294
1152,0,840,0,4,0.4
1152,0,840,0,5,0.297
1152,0,840,0,5,0.476
1152,0,840,0,5,0.84
1152,0,840,0,6,0.332
1152,0,840,0,6,0.521
1152,0,840,0,6,1.097
1152,0,840,0,7,0.6412
1152,0,840,0,7,0.853
1152,0,840,0,7,0.755
1152,0,840,0,8,0.7613
1152,0,840,0,8,0.802
1152,0,840,0,8,1.213
1152,0,840,0,9,0.9642
1152,0,840,0,9,0.629
1152,0,840,0,9,0.958
1152,0,840,0,10,1.055
1152,0,840,0,10,0.919
1152,0,840,0,10,1.001
1152,0,840,0,11,0.9438
1152,0,840,0,11,0.799
1152,0,840,0,11,0.9672
1152,0,840,0,12,0.6424
1152,0,840,0,12,0.617
1152,0,840,0,12,1.1
1152,0,840,0,13,0.472
1152,0,840,0,13,0.516
1152,0,840,0,13,0.453
1152,0,840,0,14,0.378
1152,0,840,0,14,0.432
1152,0,840,0,14,0.148
1152,0,840,0,15,0.174
1152,0,840,0,15,0.186
1152,0,840,0,15,0.162
1152,0,840,0,16,0.18
1152,0,840,0,16,0.203
1152,0,840,0,16,0.113
1152,0,840,0,17,0.155
1152,0,840,0,17,0.155
1152,0,840,0,17,0.136
1152,0,840,0,18,0.078
1152,0,840,0,18,0.113
1152,0,840,0,18,0.109
1152,75,840,0,1,0.074
1152,75,840,0,1,0.068
1152,75,840,0,1,0.084
1152,75,840,0,2,0.064
1152,75,840,0,2,0.089
1152,75,840,0,2,0.094
1152,75,840,0,3,0.208
1152,75,840,0,3,0.21
1152,75,840,0,3,0.328
1152,75,840,0,4,0.245
1152,75,840,0,4,0.231
1152,75,840,0,4,0.455
1152,75,840,0,5,0.773
1152,75,840,0,5,0.626
1152,75,840,0,5,0.656
1152,75,840,0,6,1.356
1152,75,840,0,6,1.453
1152,75,840,0,6,1.045
1152,75,840,0,7,1.299
1152,75,840,0,7,1.524
1152,75,840,0,7,1.178
1152,75,840,0,8,1.359
1152,75,840,0,8,1.429
1152,75,840,0,8,1.674
1152,75,840,0,9,1.387
1152,75,840,0,9,1.498
1152,75,840,0,9,1.426
1152,75,840,0,10,1.453
1152,75,840,0,10,1.566
1152,75,840,0,10,1.482
1152,75,840,0,11,1.443
1152,75,840,0,11,1.576
1152,75,840,0,11,1.314
1152,75,840,0,12,1.517
1152,75,840,0,12,1.481
1152,75,840,0,12,1.274
1152,75,840,0,13,1.53
1152,75,840,0,13,1.434
1152,75,840,0,13,1.153
1152,75,840,0,14,1.112
1152,75,840,0,14,1.406
1152,75,840,0,14,1.363
1152,75,840,0,15,0.617
1152,75,840,0,15,0.665
1152,75,840,0,15,0.691
1152,75,840,0,16,0.175
1152,75,840,0,16,0.175
1152,75,840,0,16,0.286
1152,75,840,0,17,0.146
1152,75,840,0,17,0.137
1152,75,840,0,17,0.155
1152,75,840,0,18,0.107
1152,75,840,0,18,0.101
1152,75,840,0,18,0.114
1152,150,840,0,1,0.068
1152,150,840,0,1,0.078
1152,150,840,0,1,0.085
1152,150,840,0,2,0.074
1152,150,840,0,2,0.1
1152,150,840,0,2,0.081
1152,150,840,0,3,0.27
1152,150,840,0,3,0.309
1152,150,840,0,3,0.28
1152,150,840,0,4,0.338
1152,150,840,0,4,0.337
1152,150,840,0,4,0.377
1152,150,840,0,5,0.802
1152,150,840,0,5,0.709
1152,150,840,0,5,0.631
1152,150,840,0,6,0.951
1152,150,840,0,6,0.818
1152,150,840,0,6,0.963
1152,150,840,0,7,1.268
1152,150,840,0,7,1.286
1152,150,840,0,7,1.808
1152,150,840,0,8,1.841
1152,150,840,0,8,1.954
1152,150,840,0,8,1.815
1152,150,840,0,9,1.959
1152,150,840,0,9,2.012
1152,150,840,0,9,2.124
1152,150,840,0,10,2.12
1152,150,840,0,10,1.975
1152,150,840,0,10,2.124
1152,150,840,0,11,2.02
1152,150,840,0,11,2.043
1152,150,840,0,11,2.135
1152,150,840,0,12,3.139
1152,150,840,0,12,2.037
1152,150,840,0,12,1.168
1152,150,840,0,13,3.137
1152,150,840,0,13,1.57
1152,150,840,0,13,0.933
1152,150,840,0,14,3.009
1152,150,840,0,14,1.498
1152,150,840,0,14,0.757
1152,150,840,0,15,0.192
1152,150,840,0,15,0.198
1152,150,840,0,15,0.196
1152,150,840,0,16,0.233
1152,150,840,0,16,0.228
1152,150,840,0,16,0.285
1152,150,840,0,17,0.163
1152,150,840,0,17,0.162
1152,150,840,0,17,0.169
1152,150,840,0,18,0.11
1152,150,840,0,18,0.125
1152,150,840,0,18,0.137
425,75,840,0,1,0.085
425,75,840,0,1,0.065
425,75,840,0,1,0.066
425,75,840,0,2,0.088
425,75,840,0,2,0.086
425,75,840,0,2,0.086
425,75,840,0,3,0.234
425,75,840,0,3,0.22
425,75,840,0,3,0.223
425,75,840,0,4,0.408
425,75,840,0,4,0.445
425,75,840,0,4,0.355
425,75,840,0,5,0.629
425,75,840,0,5,0.657
425,75,840,0,5,0.441
425,75,840,0,6,0.689
425,75,840,0,6,0.95
425,75,840,0,6,0.899
425,75,840,0,7,1.164
425,75,840,0,7,1.122
425,75,840,0,7,1.049
425,75,840,0,8,1.366
425,75,840,0,8,1.027
425,75,840,0,8,1.37
425,75,840,0,9,1.195
425,75,840,0,9,1.213
425,75,840,0,9,1.226
425,75,840,0,10,1.215
425,75,840,0,10,1.317
425,75,840,0,10,1.125
425,75,840,0,11,1.112
425,75,840,0,11,1.084
425,75,840,0,11,1.298
425,75,840,0,12,0.812
425,75,840,0,12,0.668
425,75,840,0,12,0.661
425,75,840,0,13,0.62
425,75,840,0,13,0.538
425,75,840,0,13,0.511
425,75,840,0,14,0.445
425,75,840,0,14,0.401
425,75,840,0,14,0.29
425,75,840,0,15,0.264
425,75,840,0,15,0.22
425,75,840,0,15,0.219
425,75,840,0,16,0.161
425,75,840,0,16,0.105
425,75,840,0,16,0.162
425,75,840,0,17,0.112
425,75,840,0,17,0.145
425,75,840,0,17,0.126
425,75,840,0,18,0.144
425,75,840,0,18,0.124
425,75,840,0,18,0.094
1275,150,840,0,1,0.07
1275,150,840,0,1,0.071
1275,150,840,0,1,0.074
1275,150,840,0,2,0.076
1275,150,840,0,2,0.077
1275,150,840,0,2,0.1
1275,150,840,0,3,0.371
1275,150,840,0,3,0.248
1275,150,840,0,3,0.275
1275,150,840,0,4,0.436
1275,150,840,0,4,0.292
1275,150,840,0,4,0.367
1275,150,840,0,5,0.784
1275,150,840,0,5,0.345
1275,150,840,0,5,0.873
1275,150,840,0,6,0.97
1275,150,840,0,6,0.906
1275,150,840,0,6,0.91
1275,150,840,0,7,1.392
1275,150,840,0,7,1.209
1275,150,840,0,7,1.386
1275,150,840,0,8,1.545
1275,150,840,0,8,1.514
1275,150,840,0,8,1.056
1275,150,840,0,9,1.312
1275,150,840,0,9,1.557
1275,150,840,0,9,1.4
1275,150,840,0,10,1.374
1275,150,840,0,10,1.563
1275,150,840,0,10,1.468
1275,150,840,0,11,1.58
1275,150,840,0,11,1.612
1275,150,840,0,11,1.627
1275,150,840,0,12,1.387
1275,150,840,0,12,1.258
1275,150,840,0,12,1.582
1275,150,840,0,13,1.226
1275,150,840,0,13,1.5
1275,150,840,0,13,1.542
1275,150,840,0,14,1.154
1275,150,840,0,14,1.176
1275,150,840,0,14,1.039
1275,150,840,0,15,0.259
1275,150,840,0,15,0.184
1275,150,840,0,15,0.177
1275,150,840,0,16,0.317
1275,150,840,0,16,0.208
1275,150,840,0,16,0.251
1275,150,840,0,17,0.208
1275,150,840,0,17,0.158
1275,150,840,0,17,0.143
1275,150,840,0,18,0.132
1275,150,840,0,18,0.099
1275,150,840,0,18,0.098
1152,100,1260,0,1,0.073
1152,100,1260,0,1,0.06
1152,100,1260,0,1,0.061
1152,100,1260,0,2,0.083
1152,100,1260,0,2,0.072
1152,100,1260,0,2,0.086
1152,100,1260,0,3,0.267
1152,100,1260,0,3,0.239
1152,100,1260,0,3,0.262
1152,100,1260,0,4,0.435
1152,100,1260,0,4,0.473
1152,100,1260,0,4,0.557
1152,100,1260,0,5,0.879
1152,100,1260,0,5,0.819
1152,100,1260,0,5,0.8508
1152,100,1260,0,6,0.992
1152,100,1260,0,6,0.899
1152,100,1260,0,6,0.973
1152,100,1260,0,7,1.179
1152,100,1260,0,7,1.288
1152,100,1260,0,7,1.323
1152,100,1260,0,8,1.219
1152,100,1260,0,8,1.353
1152,100,1260,0,8,1.378
1152,100,1260,0,9,1.383
1152,100,1260,0,9,1.165
1152,100,1260,0,9,1.236
1152,100,1260,0,10,1.196
1152,100,1260,0,10,1.569
1152,100,1260,0,10,1.178
1152,100,1260,0,11,1.213
1152,100,1260,0,11,1.191
1152,100,1260,0,11,1.339
1152,100,1260,0,12,1.288
1152,100,1260,0,12,1.402
1152,100,1260,0,12,1.387
1152,100,1260,0,13,0.93
1152,100,1260,0,13,1.162
1152,100,1260,0,13,1.183
1152,100,1260,0,14,0.83
1152,100,1260,0,14,0.883
1152,100,1260,0,14,0.867
1152,100,1260,0,15,0.258
1152,100,1260,0,15,0.205
1152,100,1260,0,15,0.28
1152,100,1260,0,16,0.232
1152,100,1260,0,16,0.222
1152,100,1260,0,16,0.239
1152,100,1260,0,17,0.161
1152,100,1260,0,17,0.137
1152,100,1260,0,17,0.107
1152,100,1260,0,18,0.109
1152,100,1260,0,18,0.098
1152,100,1260,0,18,0.192
1152,100,0,450,1,0.078
1152,100,0,450,1,0.063
1152,100,0,450,1,0.048
1152,100,0,450,2,0.493
1152,100,0,450,2,0.698
1152,100,0,450,2,0.511
1152,100,0,450,3,0.711
1152,100,0,450,3,1.003
1152,100,0,450,3,0.761
1152,100,0,450,4,1.204
1152,100,0,450,4,0.946
1152,100,0,450,4,1.321
1152,100,0,450,5,0.549
1152,100,0,450,5,1.573
1152,100,0,450,5,1.796
1152,100,0,450,6,0.71
1152,100,0,450,6,1.805
1152,100,0,450,6,2.268
1152,100,0,450,7,2.308
1152,100,0,450,7,2.306
1152,100,0,450,7,2.426
1152,100,0,450,8,2.058
1152,100,0,450,8,2.49
1152,100,0,450,8,2.454
1152,100,0,450,9,2.465
1152,100,0,450,9,2.395
1152,100,0,450,9,2.495
1152,100,0,450,10,2.472
1152,100,0,450,10,2.587
1152,100,0,450,10,2.411
1152,100,0,450,11,2.395
1152,100,0,450,11,2.287
1152,100,0,450,11,2.389
1152,100,0,450,12,2.512
1152,100,0,450,12,2.197
1152,100,0,450,12,2.298
1152,100,0,450,13,2.033
1152,100,0,450,13,2.54
1152,100,0,450,13,2.783
1152,100,0,450,14,1.984
1152,100,0,450,14,1.576
1152,100,0,450,14,1.984
1152,100,0,450,15,0.493
1152,100,0,450,15,1.004
1152,100,0,450,15,1.035
1152,100,0,450,16,0.463
1152,100,0,450,16,1.07
1152,100,0,450,16,1.062
1152,100,0,450,17,0.55
1152,100,0,450,17,0.948
1152,100,0,450,17,1.016
1152,100,0,450,18,0.521
1152,100,0,450,18,0.864
1152,100,0,450,18,0.971
1275,150,1260,0,1,0.07
1275,150,1260,0,1,0.075
1275,150,1260,0,1,0.05
1275,150,1260,0,2,0.181
1275,150,1260,0,2,0.116
1275,150,1260,0,2,0.208
1275,150,1260,0,3,0.284
1275,150,1260,0,3,0.334
1275,150,1260,0,3,0.311
1275,150,1260,0,4,0.326
1275,150,1260,0,4,0.337
1275,150,1260,0,4,0.454
1275,150,1260,0,5,0.491
1275,150,1260,0,5,0.404
1275,150,1260,0,5,0.498
1275,150,1260,0,6,0.45
1275,150,1260,0,6,0.556
1275,150,1260,0,6,0.585
1275,150,1260,0,7,0.571
1275,150,1260,0,7,0.549
1275,150,1260,0,7,0.779
1275,150,1260,0,8,0.647
1275,150,1260,0,8,0.739
1275,150,1260,0,8,0.958
1275,150,1260,0,9,1.208
1275,150,1260,0,9,1.356
1275,150,1260,0,9,1.398
1275,150,1260,0,10,1.327
1275,150,1260,0,10,1.047
1275,150,1260,0,10,1.798
1275,150,1260,0,11,0.832
1275,150,1260,0,11,1.287
1275,150,1260,0,11,1.938
1275,150,1260,0,12,0.866
1275,150,1260,0,12,1.497
1275,150,1260,0,12,2.144
1275,150,1260,0,13,0.726
1275,150,1260,0,13,1.287
1275,150,1260,0,13,2.099
1275,150,1260,0,14,0.629
1275,150,1260,0,14,1.049
1275,150,1260,0,14,1.758
1275,150,1260,0,15,0.25
1275,150,1260,0,15,0.3
1275,150,1260,0,15,0.207
1275,150,1260,0,16,0.265
1275,150,1260,0,16,0.294
1275,150,1260,0,16,0.235
1275,150,1260,0,17,0.186
1275,150,1260,0,17,0.244
1275,150,1260,0,17,0.163
1275,150,1260,0,18,0.145
1275,150,1260,0,18,0.162
1275,150,1260,0,18,0.214
1152,100,840,0,1,0.099
1152,100,840,0,1,0.071
1152,100,840,0,1,0.059
1152,100,840,0,2,0.088
1152,100,840,0,2,0.096
1152,100,840,0,2,0.075
1152,100,840,0,3,0.265
1152,100,840,0,3,0.367
1152,100,840,0,3,0.299
1152,100,840,0,4,0.384
1152,100,840,0,4,0.358
1152,100,840,0,4,0.392
1152,100,840,0,5,0.605
1152,100,840,0,5,0.556
1152,100,840,0,5,0.76
1152,100,840,0,6,0.906
1152,100,840,0,6,0.709
1152,100,840,0,6,0.948
1152,100,840,0,7,1.022
1152,100,840,0,7,1.169
1152,100,840,0,7,1.228
1152,100,840,0,8,1.059
1152,100,840,0,8,1.269
1152,100,840,0,8,1.258
1152,100,840,0,9,1.303
1152,100,840,0,9,1.331
1152,100,840,0,9,1.02
1152,100,840,0,10,1.225
1152,100,840,0,10,1.048
1152,100,840,0,10,1.367
1152,100,840,0,11,1.627
1152,100,840,0,11,0.771
1152,100,840,0,11,1.193
1152,100,840,0,12,1.026
1152,100,840,0,12,1.577
1152,100,840,0,12,1.211
1152,100,840,0,13,1.012
1152,100,840,0,13,1.475
1152,100,840,0,13,1.024
1152,100,840,0,14,0.766
1152,100,840,0,14,0.748
1152,100,840,0,14,0.738
1152,100,840,0,15,0.232
1152,100,840,0,15,0.332
1152,100,840,0,15,0.309
1152,100,840,0,16,0.224
1152,100,840,0,16,0.222
1152,100,840,0,16,0.185
1152,100,840,0,17,0.176
1152,100,840,0,17,0.185
1152,100,840,0,17,0.142
1152,100,840,0,18,0.126
1152,100,840,0,18,0.134
1152,100,840,0,18,0.104
